feature,qb_epa_r4,qb_epa_r8,qb_cpoe_r4,qb_success_r4,qb_sack_rate_r4,qb_adot_r4,qb_bad_throw_rate_r4,qb_pressured_rate_r4,qb_scramble_rate_r4,qb_consecutive_starts_prior,qb_is_new_starter,qb_is_rookie,qb_changed_last_week,qb_epa_r4_diff,qb_epa_r8_diff,qb_cpoe_r4_diff,off_epa_play_r4,off_epa_play_r8,off_success_r4,off_cpoe_r4,off_points_per_drive_r4,off_3d_rate_r4,off_pass_rate_r4,off_sack_rate_r4,off_epa_play_r4_diff,off_points_per_drive_r4_diff,def_epa_allowed_r4,def_epa_allowed_r8,def_pass_epa_allowed_r4,def_rush_epa_allowed_r4,def_success_allowed_r4,def_havoc_rate_r4,def_pressure_rate_r4,def_blitz_rate_r4,def_pressure_to_sack_r4,def_3d_stop_rate_r4,def_points_per_drive_r4,def_epa_allowed_r4_diff,def_pressure_rate_r4_diff,def_havoc_rate_r4_diff,def_points_per_drive_r4_diff,inj_qb_out,inj_ol_out,inj_cb_out,inj_edge_out,inj_total_out,is_home,rest_days,short_week,div_game,is_dome,wind,travel_miles,tz_shift,games_of_history,team_spread,total_line,team_ml_implied_prob
def_epa_allowed_r8,-0.12573110782183794,-0.1326118868295072,-0.08210916587677444,-0.06450822900683646,0.042512532772868476,-0.06461263338555917,0.015055222447062547,0.01809538555657601,0.012624816542714403,-0.056583062173981895,,0.04172550557268582,0.043092489153586044,-0.06711638510925248,-0.07076507492020673,-0.050692815850157065,-0.09392523546001058,-0.09610543621255835,-0.015410929618138914,-0.08080451070741367,-0.11968498551848068,-0.03978583286154005,0.3040780866650472,0.04014749262985909,-0.05098210236409879,-0.06309665454092185,0.8728617401314438,1.0,0.789087208650668,0.39775669858402124,0.6938779515511168,-0.2808653139620107,-0.308868119598565,-0.02428940911988979,-0.13306211907116838,-0.5030977931231941,0.7658382766157341,0.5824438592725406,-0.21740075928057465,-0.20519838134388577,0.5158005837010611,0.037657789430034075,-0.0004617555508049244,0.06870304953257048,0.053033436663424374,0.06866051263901754,0.0064840498716045355,0.008391718061179575,-0.015262235911067758,0.010434773856220268,-0.03756929452570432,0.028117985585465875,-0.02408678898706796,-0.03104350195265989,-0.030763036705974047,-0.2447312732655326,0.1563670756173169,-0.24378744577074493
def_pass_epa_allowed_r4,-0.10460669216605324,-0.11382259662969092,-0.05361110242690594,-0.05165199286250265,0.04530079694164635,-0.015012807235939733,0.025074442251594966,0.010695402081263437,0.005353678933192933,-0.07111659968778865,,0.01026537688844211,0.03024010237014804,-0.04826960894924153,-0.05293321887908662,-0.028584267075195884,-0.07289298428937795,-0.08404185023644112,0.0024662086190403334,-0.051536076376899026,-0.13322837780505242,-0.03371863097786618,0.33675315901091396,0.04861701558794471,-0.03643547606476204,-0.07695017521647741,0.9016789937689443,0.789087208650668,1.0,0.11764580546184791,0.6381359708977687,-0.22949596229514843,-0.3339439056328928,-0.01577007576682266,-0.16721257624644498,-0.5461704671079195,0.8181496698816318,0.6092002356355486,-0.2547574281905923,-0.16979373495197542,0.5523274680561963,0.036213558966907686,0.012826699545723264,0.0835815660866336,0.07027313065203791,0.08738253235268169,0.0041962789484107895,-0.00436724329108309,-0.026479527857782705,-0.0013970099779294716,-0.026258008590374287,0.004489819944127307,-0.007832075304773447,-0.006437980854147652,-0.0875086927627222,-0.2057802727849826,0.12512611755975944,-0.20453205687616482
def_rush_epa_allowed_r4,-0.03689828610987598,-0.03935268086728538,-0.08890354488840158,-0.046831471820252234,-0.00555191717025844,-0.031819798860369605,0.03460075866270633,0.028787467240218082,0.038086673111791085,-0.012965256461335615,,0.033219294890931624,0.03171579718417423,-0.012840108253560831,-0.01843232183584406,-0.060120122816796476,-0.02361079874424733,-0.024528190396515225,-0.011710491096358407,-0.08402861704633229,-0.00921063815408817,-0.014780062224595892,0.20686129051497096,-0.013905589541139027,-0.009586591584863089,0.005101164954438836,0.4623897840627447,0.39775669858402124,0.11764580546184791,1.0,0.45909480642505557,-0.263446073263893,-0.0990451365891072,-0.006533179524392725,-0.04963248593105826,-0.22539121490512254,0.41026736042224754,0.33479730039825417,-0.055441469723197925,-0.1837406716211658,0.2916126679393263,0.048503702952800015,0.019420541004437696,0.03100831194396965,0.011693466947683041,0.06317390001377335,-0.0015888059036176985,0.034729786327926546,0.002825419658021135,0.030811647705455934,-0.024058620496701547,0.04871864346209957,-0.031312960031001494,-0.03280269847787963,0.04273086937708115,-0.09938569807549952,0.0575638216167456,-0.10288146095145101
def_success_allowed_r4,0.014380861577967134,0.004267199558152748,0.008595878705205345,0.030412659097786888,-0.039974458262318914,-0.03629381075715166,-0.007089441383784031,0.0010440102792464794,0.008673585243079743,-0.03838716088071089,,-0.0020354181417883877,0.0026343223611405477,0.022597664251423774,0.01761213855915038,0.0006671947672364739,0.040485539912949495,0.026480185835057107,0.07737140610283681,0.013405427106836745,0.04047835156009098,0.057954200661566514,0.2562417144203188,-0.04613229456295105,0.03083607026046746,0.04500485786442338,0.7660869724780299,0.6938779515511168,0.6381359708977687,0.45909480642505557,1.0,-0.20911078139320907,-0.3391879369088273,-0.01393041639093999,-0.14376468514431748,-0.5301141890931536,0.6876168547526946,0.5295383061263006,-0.271634321136145,-0.15779475343174787,0.4783963712883201,0.04643834184407734,-0.00595681483403598,0.06229026041503282,0.05096267008618948,0.04563262458796324,0.004765365088156583,0.029218019992528172,-0.023840036806624866,0.01552383230376312,0.008237576445329384,-0.0014436676880597232,-0.0195774684072495,0.002722711608565031,-0.06481647621333121,-0.16370583913543754,0.18259873882438413,-0.16322800611239605
def_havoc_rate_r4,-0.06323872507561848,-0.059899304502550696,-0.037683515141842865,-0.07462119807937423,0.053122101557353224,-0.038042396766641534,0.00749537524108494,0.07117358040252447,0.05936294727073589,-0.04782606028397131,,0.01640708561747707,0.017221408776249017,-0.06310040701911278,-0.048719478936744005,-0.05723165615582299,-0.05827944632154315,-0.048417071421142675,-0.07483216823981204,-0.03780238767249181,-0.004116878479758964,-0.03389869339187651,-0.1037084570960657,0.04914690471951248,-0.060802639619189275,-0.014341689455549055,-0.32412560766021886,-0.2808653139620107,-0.22949596229514843,-0.263446073263893,-0.20911078139320907,1.0,0.1805691662653389,0.041386937234081655,0.030326166177234458,0.17858288923595145,-0.22105890812846837,-0.24257150879603234,0.1177643539055734,0.6982950547730393,-0.17568908253909482,0.017068499058280995,-0.002932504678034322,-0.016691560925626292,-0.013446050535810923,0.004538493676470019,0.0040264793972227255,-0.01915664219036074,-0.008614732851722913,-0.0398371816289103,0.02395033195844295,0.005082555267305908,-0.011104912486244792,-0.018656043404708125,-0.029911960907469236,0.012790875441946745,-0.08010547245685752,0.008313774009920599
def_pressure_rate_r4,0.07795570960308859,0.0934788994753354,0.017288688146490757,0.07069337593666562,-0.10922071940649851,0.026231910020210643,0.0688015933436781,0.17605287962009464,-0.09865290936226692,0.03290227717251457,,0.01960360332455675,-0.044294356634788715,0.03185596741125824,0.02470187719067744,-0.007398632123887438,0.08248689973019314,0.09894093887014004,0.08489619053507025,0.0157476449715094,0.10185113451629876,0.005047919139046919,-0.012674031583159929,-0.10421093764338557,0.049306822193607325,0.04068874944282258,-0.3477526184530366,-0.308868119598565,-0.3339439056328928,-0.0990451365891072,-0.3391879369088273,0.1805691662653389,1.0,0.22854706104368339,-0.20169692735637232,0.2848086568211206,-0.3120710314778071,-0.2514369646813795,0.6889202139182646,0.11618332870901202,-0.2298075604851669,-0.0646654581722831,-0.015170780612648385,-0.06539979953140988,-0.04229368748376645,-0.07500514771459245,1.7772862325655793e-05,-0.028611071638512876,0.016775821384647074,-0.016012910815360035,0.012907747567009761,0.013019148799851266,-0.013878126224775186,-0.0566956805751849,-0.05932986365057915,0.13483613634001992,0.06871350428270179,0.1309631738452739
def_blitz_rate_r4,-0.0543124040472023,-0.043927459799909786,-0.022195569457036792,-0.01160819348590433,0.02384135527611888,-0.08889656741612453,0.05586599681068486,0.08988562013031229,0.01897531866901748,-0.04529579777754134,,0.01927642747492058,0.0003138531326419706,-0.03638026623788229,-0.024272595684546726,-0.010223159800575832,-0.045420293027118024,-0.032095451414278796,0.012935954243177354,-0.024971141738876566,-0.03940617220853201,-0.018645940169872723,0.15608445055663348,0.017953562143604416,-0.029666863353629096,-0.026360999605486442,-0.019465729604094418,-0.02428940911988979,-0.01577007576682266,-0.006533179524392725,-0.01393041639093999,0.041386937234081655,0.22854706104368339,1.0,-0.12179545847545513,0.07095867784975615,-0.00739051161860242,-0.026319156939164787,0.1657261713279144,0.025335539789610506,-0.021279242756174474,-0.06171701995946916,0.01984153413870912,-0.007817394531303106,-0.04550862937378493,-0.02310072457135341,-0.011998637409338476,-0.0023789726265438377,0.013285331434296348,0.019603912357842847,-0.011207232964627441,-0.005451391813643149,-0.0014393870956869582,-0.0698422322354676,-0.06748581795856388,0.019794411484647653,0.010812104161242496,0.016261793560921164
def_pressure_to_sack_r4,0.04154002232223774,0.03823402735622301,-0.0036880348710287177,-0.019987444555038366,-0.014873583019583905,0.01440134196830734,-0.07008507398483987,-0.17451572850607378,0.0028798909438622787,0.025869051064413867,,-0.013279395983611521,0.026709508318898307,0.03262821859477635,0.029891023596763478,-0.009346047959296529,0.011213696740945385,0.012982559790724907,-0.052911892292816724,-0.002057503936822316,-0.0003624862876583331,-0.01591507926565795,-0.07899473809746646,-0.006487229597779212,0.004141478042680079,-0.0037076016142240883,-0.15493739878246027,-0.13306211907116838,-0.16721257624644498,-0.04963248593105826,-0.14376468514431748,0.030326166177234458,-0.20169692735637232,-0.12179545847545513,1.0,0.09145274143712084,-0.13769260926228394,-0.0977105338064822,-0.1092667938344037,0.03988663252238098,-0.0997554122369158,0.015148951340516668,-0.023888273255077558,-0.01807373774959316,-0.008204141770028253,-0.010610463540099972,0.0068459617868757315,0.00037168993932991314,-0.005641990526723228,0.0014833172710206953,0.02370773436957893,-0.03923037973126903,0.0003091281515906598,0.057226131283045066,0.06373823192894898,0.017800895218373972,-0.09282549829610968,0.016775297516471083
def_3d_stop_rate_r4,0.006746921706893484,0.020177595713859926,0.011556670817280177,-0.03048830221637258,0.05458028161566697,0.04657189749529375,0.05631882075470787,0.01800379708114164,0.0009268757306779096,0.0022128037903234657,,0.0700100002153723,0.00581761650141062,-0.021551525595953924,-0.013861291592752725,-0.00879428469024981,-0.0076838596743131335,0.00013836602552953786,-0.06204461985004662,0.0031972705300894392,-0.017413777361995085,-0.024726093232188027,-0.1798862844537041,0.04804144636399503,-0.03200212584733922,-0.041784262541216366,-0.5748414390952521,-0.5030977931231941,-0.5461704671079195,-0.22539121490512254,-0.5301141890931536,0.17858288923595145,0.2848086568211206,0.07095867784975615,0.09145274143712084,1.0,-0.5778500987156118,-0.4004037630689867,0.21738245194717146,0.12536454374719236,-0.4136106967337575,0.009624782072959297,-0.026634211727480255,-0.044703539053700406,-0.04980318257144609,-0.019827287465008194,-0.011433583726492485,0.012398220980988167,0.01480060803421395,-0.013048732439777578,0.02029254616151672,-0.011778661582233702,0.02263226636528446,-0.011556905840163615,0.0010457874064116262,0.09415352805626102,-0.08633575699864304,0.09412779884607692
def_points_per_drive_r4,-0.14758853085919466,-0.14376926668741735,-0.09671492467092678,-0.06715427356682983,0.04489462266934616,-0.04882282498172746,0.013318119805834555,0.007815430401535206,0.011078435229585846,-0.03304845442345172,,0.005883570749079549,0.03195841655767194,-0.07119972276664209,-0.06733329302518973,-0.055027795972245705,-0.10772346948048445,-0.10691536985794226,-0.002527922765262845,-0.08923287115631888,-0.056082679276611126,-0.006076716335024407,0.3506945594338511,0.03913061164156062,-0.05399197800504973,-0.02096072806969379,0.8720577802524554,0.7658382766157341,0.8181496698816318,0.41026736042224754,0.6876168547526946,-0.22105890812846837,-0.3120710314778071,-0.00739051161860242,-0.13769260926228394,-0.5778500987156118,1.0,0.6025474708324657,-0.230528398703615,-0.17387408490105558,0.6910811524818373,0.04120646607465445,0.04343676426108083,0.09635073959051092,0.07619489033702706,0.12334515666920229,0.01781588736494479,-0.010327258435762822,-0.002629988355723969,0.010775206374220803,-0.006090353025103788,0.007158630068473374,-0.026529237598421563,-0.009677069235098895,-0.0333768889549185,-0.19275260481369555,0.15030021707271213,-0.19320022542043264
def_epa_allowed_r4_diff,-0.038135453130094456,-0.04855402635063702,-0.0461694863257203,-0.01839507794134351,-0.0009202644241768438,-0.00840070037399536,0.006439699756432315,-0.01505305745735027,-0.007547434661223486,-0.01881407438844236,,0.018477716229795417,0.027139116293883804,-0.053863896039427386,-0.06826949417944639,-0.06419839052438235,-0.028232174990192104,-0.03254029745548727,0.016517757059803923,-0.03852596284686427,-0.05955103855335507,0.007709194272860018,0.23193373795707178,-0.0017636479650047837,-0.040611114028757125,-0.08526548442617682,0.681694707269277,0.5824438592725406,0.6092002356355486,0.33479730039825417,0.5295383061263006,-0.24257150879603234,-0.2514369646813795,-0.026319156939164787,-0.0977105338064822,-0.4004037630689867,0.6025474708324657,1.0,-0.36497254631464754,-0.347376810329658,0.8718910487843183,0.0760118669731857,0.011515779446438572,0.047077395408053946,0.05099209240714015,0.051565541828011034,0.003673592433762327,-0.00585752300489416,0.00619289774543186,9.117130380155852e-19,3.638817991953702e-18,-1.8900315273740593e-18,-0.015608333301985028,-0.043274165361156636,0.0006200015627094675,-0.3143597757196237,3.0624835061248193e-18,-0.3116498919794499
def_pressure_rate_r4_diff,0.03273806589261314,0.025501139971445118,-0.0077234867959457545,0.012985553098928326,-0.06071962317044716,0.020169985325150484,0.047860099860508626,0.08370052743355975,-0.05378747043053698,0.04834500441349171,,0.020154159251271238,-0.03844256220487679,0.04624043070252814,0.03585593322945851,-0.010739461514429184,0.049755090408300374,0.039203887075791775,0.03717489157380672,-0.013344118490558426,0.04124976611296996,-0.03817259745042292,0.002800587791152834,-0.06156987922482123,0.0715711648424028,0.05906162806778993,-0.2487998531212868,-0.21740075928057465,-0.2547574281905923,-0.055441469723197925,-0.271634321136145,0.1177643539055734,0.6889202139182646,0.1657261713279144,-0.1092667938344037,0.21738245194717146,-0.230528398703615,-0.36497254631464754,1.0,0.1686455504741464,-0.3335764517318006,-0.04643629765113579,0.003964320597440477,-0.038346695781624446,-0.028785589968448926,-0.036419734550881745,2.5798143190790272e-05,-0.006456669573258639,0.0027433899338570635,-3.434141867201258e-18,-2.6792520494982546e-18,1.0470856285236852e-18,-0.0030555029719645803,-0.0539801950327899,-0.004716911385512782,0.1957209755439369,1.2485042824366566e-18,0.19223390299797571
def_havoc_rate_r4_diff,-0.06397706933366365,-0.04962062531730847,-0.05894245892941087,-0.07535442124477197,0.05640874353531121,-0.02482438549696146,0.0032593803044259242,0.048010169254629934,0.06187491003595691,-0.039377725745800465,,0.010557485418931282,0.023073911031489844,-0.09036353127206616,-0.06976918797252381,-0.0819591314081758,-0.06053170423574913,-0.04623222509847329,-0.0757500030216867,-0.06662040176226361,-0.014344236069640174,-0.05963112790482752,-0.07183314883277034,0.053575696647728335,-0.08707299185865103,-0.020538151255002808,-0.23680493302981165,-0.20519838134388577,-0.16979373495197542,-0.1837406716211658,-0.15779475343174787,0.6982950547730393,0.11618332870901202,0.025335539789610506,0.03988663252238098,0.12536454374719236,-0.17387408490105558,-0.347376810329658,0.1686455504741464,1.0,-0.25159720284170906,0.005745586464652852,-0.0051152214378400946,-0.01005776217078657,-0.012533832970939716,0.0083675998811542,0.005766157686067842,0.009752079407375141,-0.008242092592237531,-3.7660386631208613e-19,6.752515310867514e-19,-1.5187688173663241e-18,-0.004777721181914677,-0.010882733707720025,-0.005597516984894425,0.018317293462867236,-2.8868218297828467e-18,0.01056833385400622
def_points_per_drive_r4_diff,-0.07294245928289252,-0.06929459654190814,-0.057264302065963335,-0.02494855465600641,0.01060750904627541,-0.01766307679553142,-0.006176779889693052,-0.018396969586764608,-0.0044809649272915,-0.014584105649210985,,0.008893819023949222,0.03330468499927811,-0.10302657294435948,-0.09743181793249574,-0.07962566447461018,-0.054312478710257114,-0.04793921727414909,0.016055272691707298,-0.04785864482355252,-0.02118328898733792,0.02992251544447604,0.21327084232093838,0.005075425077901059,-0.07812682752402028,-0.03033034252839744,0.5943635132717282,0.5158005837010611,0.5523274680561963,0.2916126679393263,0.4783963712883201,-0.17568908253909482,-0.2298075604851669,-0.021279242756174474,-0.0997554122369158,-0.4136106967337575,0.6910811524818373,0.8718910487843183,-0.3335764517318006,-0.25159720284170906,1.0,0.0721561907544335,0.03586169124707207,0.05718037950829795,0.05687696268271895,0.07463748872592696,0.025779732670994863,-0.0057286992961436255,0.007142173360411384,9.14854542130554e-19,-1.1903778325864436e-18,6.5069163612728075e-19,-0.021290052907486215,-0.033549191702392206,-3.544939073243346e-05,-0.27891457337749004,6.675452684251319e-18,-0.2798599611270194
inj_qb_out,-0.12025678877319808,-0.13126112857193503,-0.10401743970130102,-0.11007314496241319,0.044706860579653326,-0.010110235353043397,0.04760491372376317,0.05165122848694656,0.043360085734225846,-0.1702278706832613,,0.08635303821927072,0.23379054223685788,-0.09567319686731957,-0.1035106465625639,-0.08133251994476927,-0.14789722387763002,-0.15455222493376364,-0.12089079242686505,-0.11235339798216075,-0.1413388868637947,-0.04869739305390717,0.00025808523115264094,0.06929237540791912,-0.11877333696694206,-0.0966429788768485,0.04958635290029148,0.037657789430034075,0.036213558966907686,0.048503702952800015,0.04643834184407734,0.017068499058280995,-0.0646654581722831,-0.06171701995946916,0.015148951340516668,0.009624782072959297,0.04120646607465445,0.0760118669731857,-0.04643629765113579,0.005745586464652852,0.0721561907544335,1.0,0.0451302800307544,0.022964822150698946,0.03710421665502226,0.24638789644678585,-0.0015078977519670702,-0.014980382221948118,0.021182251479240282,-0.0032300898652880316,2.208529611978634e-05,0.005315277561682466,0.0037888649079218634,-0.0190930727764225,0.10210817910123518,-0.193633987675747,-0.19980237064919318,-0.19136037725280441
inj_ol_out,-0.07966204255083661,-0.08630391279135709,-0.061732642077093655,-0.07356892218915245,0.08953711901875779,-0.025133119686599807,0.019537347226941774,0.048939808244894335,0.013743440542996555,-0.03863068358706304,,0.014956319634157696,0.0259336250709773,-0.058084374468272734,-0.06067464234519402,-0.05094665212749746,-0.09518651689819363,-0.09891464279679409,-0.07890187659757525,-0.056426463195387216,-0.08116932159371679,-0.07387449734092191,0.04838953419460074,0.08655345600471981,-0.061754538957383344,-0.05164650045279665,0.01721944942363905,-0.0004617555508049244,0.012826699545723264,0.019420541004437696,-0.00595681483403598,-0.002932504678034322,-0.015170780612648385,0.01984153413870912,-0.023888273255077558,-0.026634211727480255,0.04343676426108083,0.011515779446438572,0.003964320597440477,-0.0051152214378400946,0.03586169124707207,0.0451302800307544,1.0,0.03472354749730434,-0.0035967651549774536,0.44257058154721324,-0.03327913420366252,-0.06532081009660046,0.03748454561299675,-0.002268680233679894,0.03154229686508043,-0.0017106832396806334,0.04132639381292166,-0.011365883267520756,0.025493775014526526,-0.06708399046475341,-0.1049913608818896,-0.0697436910656843
inj_cb_out,-0.018199612193956972,-0.01873282358396745,-0.008505686262785177,-0.01811633902951465,0.04199495032126287,-0.03578168340010577,-0.0004928373221304651,-0.006729533965666162,-0.00824643443304282,0.0020630544964734057,,-0.0006440166305350434,0.010530215785609427,-0.014211031546454969,-0.008433430136321508,-0.009206033354504924,-0.008205586235123265,-0.008941066986051925,-0.013123343762051433,-0.0020336880335825496,-0.012847877199285162,-0.029984326136817462,0.018384334419506397,0.03471947942170438,-0.007971803628022115,-0.014325463391639493,0.0834895829294441,0.06870304953257048,0.0835815660866336,0.03100831194396965,0.06229026041503282,-0.016691560925626292,-0.06539979953140988,-0.007817394531303106,-0.01807373774959316,-0.044703539053700406,0.09635073959051092,0.047077395408053946,-0.038346695781624446,-0.01005776217078657,0.05718037950829795,0.022964822150698946,0.03472354749730434,1.0,0.04338838659838282,0.41484369163609736,-0.0023088121482375355,-0.04422943532634594,0.02193253700782829,0.023596882582249474,-0.013262846667759065,-0.00936083941062558,0.009327904694833597,0.024824560303858014,0.04393467348379672,-0.06379991859327881,0.0025110805527721347,-0.06594554538162847
inj_edge_out,0.03275235660753733,0.0352001609887977,0.014568955286718501,0.05154653607171283,-0.00763693724436155,-0.01183295512849337,-0.052721252653081564,-0.02030682667348768,-0.02928295674158928,-0.03028630339635831,,-0.053545003249509206,-0.005155615975231971,-0.0046303381669512665,0.0031710254629683746,0.0018171385967006067,0.02561700593582672,0.030713650601135737,0.052945280930057424,0.009030489036329846,0.03191010425624349,0.04948011953171829,0.0025327672417866792,-0.008748046856854692,-0.02194421262099518,-0.0038879677779892945,0.06932521172601155,0.053033436663424374,0.07027313065203791,0.011693466947683041,0.05096267008618948,-0.013446050535810923,-0.04229368748376645,-0.04550862937378493,-0.008204141770028253,-0.04980318257144609,0.07619489033702706,0.05099209240714015,-0.028785589968448926,-0.012533832970939716,0.05687696268271895,0.03710421665502226,-0.0035967651549774536,0.04338838659838282,1.0,0.26652324512743775,-0.023689465874453287,-0.02007256157554018,-0.016796864682769846,-0.039256070652732226,0.03329012418781409,-0.016034262223278663,0.02339347405065332,-0.01744300712147339,0.0034676121054303282,-0.02113073724139772,0.07167226871113273,-0.022369753402393677
inj_total_out,-0.08414496791851772,-0.07946878286750557,-0.0634567299056357,-0.08789959502116888,0.09948185172519866,-0.032074774042594636,-0.009822030275585343,0.017352140727394202,-0.006638339155640626,-0.05709858734503559,,0.05364831592394266,0.07387097422434029,-0.06154039729462697,-0.06077787780322023,-0.0444366705617303,-0.08967681639019268,-0.08639659215264146,-0.09161180867655755,-0.06545054502741397,-0.08522580964693945,-0.06810272188044453,0.028378181070920865,0.10142097836615921,-0.07475357939545219,-0.07140207281924103,0.09812523052095655,0.06866051263901754,0.08738253235268169,0.06317390001377335,0.04563262458796324,0.004538493676470019,-0.07500514771459245,-0.02310072457135341,-0.010610463540099972,-0.019827287465008194,0.12334515666920229,0.051565541828011034,-0.036419734550881745,0.0083675998811542,0.07463748872592696,0.24638789644678585,0.44257058154721324,0.41484369163609736,0.26652324512743775,1.0,-0.04503719201458297,-0.08396056251418904,0.03585286420490069,0.0035514194709502286,-0.02725039811653972,0.003198289749253657,0.03733318523069267,-0.009668245515462286,0.0700285831642457,-0.14468136927195993,-0.0927504648712312,-0.14804194585165356
is_home,0.0002659046691203581,0.0008607967608330997,-0.005548379503087484,-0.0015331406148014334,0.0021905420714682876,0.0034604407263689814,0.014050421730185341,0.005572090093625996,-0.014101135879077553,-0.0021892768678760544,,0.008204073951374584,0.004238298655149851,0.00037557339111817276,0.0012103251546843792,-0.007714988024856042,0.01899935998353891,0.012208526268931152,0.01376206677266565,0.00020383563694837564,-0.0007961658321851418,-0.009008449689482,-0.010656202715256158,-0.0004857736859453786,0.027329994059365068,-0.0011399543486384858,0.0025042685187602943,0.0064840498716045355,0.0041962789484107895,-0.0015888059036176985,0.004765365088156583,0.0040264793972227255,1.7772862325655793e-05,-0.011998637409338476,0.0068459617868757315,-0.011433583726492485,0.01781588736494479,0.003673592433762327,2.5798143190790272e-05,0.005766157686067842,0.025779732670994863,-0.0015078977519670702,-0.03327913420366252,-0.0023088121482375355,-0.023689465874453287,-0.04503719201458297,1.0,-0.000618016427336019,0.01661026492566873,1.9470316883189033e-17,1.5639333624211056e-17,-1.493575106890267e-17,-0.7185700269962494,0.015961832747843963,0.0007742419202794544,0.2583738196580247,-4.2717833726155024e-17,0.25353897198163533
rest_days,0.000690810382080854,0.003723394951354122,0.02027731515387524,0.01220343573367687,-0.009520325198849886,-0.015417511595007075,-0.0010120791469515672,-0.035111729011252334,-0.022471292079929938,0.005563737290088902,,0.004909694478049572,-0.01680887525859963,0.0056132475321418384,0.014645481584558508,0.01350211135800556,0.006263970826080051,0.011722725193732993,0.013295733133650185,0.023860183083972298,-0.01308118048823195,0.009015959101190019,-0.01283160925354064,-0.008595367536008727,0.01134879940235802,0.013544806902122689,0.015648677558907385,0.008391718061179575,-0.00436724329108309,0.034729786327926546,0.029218019992528172,-0.01915664219036074,-0.028611071638512876,-0.0023789726265438377,0.00037168993932991314,0.012398220980988167,-0.010327258435762822,-0.00585752300489416,-0.006456669573258639,0.009752079407375141,-0.0057286992961436255,-0.014980382221948118,-0.06532081009660046,-0.04422943532634594,-0.02007256157554018,-0.08396056251418904,-0.000618016427336019,1.0,-0.47885235399696857,-0.07952757289689114,-0.03929391545411813,0.06040375337153394,0.052503477388998555,-0.022212848243446957,-0.011714336129755466,0.05246116998085972,0.010893330128371704,0.05124266709304073
short_week,0.037144490566346396,0.045595105360816894,0.01101227394813273,0.04248697822555936,-0.014979601170950227,0.0020749425539642683,-0.019326566062563437,-0.03836510752441842,0.011120645389009668,0.06481730425527327,,-0.050728815394666386,-0.021438251907516397,0.003861862908257701,0.005766536311642295,0.004130996642910269,0.02706771780463336,0.03751254110994645,0.045202982437884086,0.007443949909491363,0.0330456953244889,0.03420255606361425,0.0015027329183907078,-0.016618377252854557,0.0006737695260120263,0.00110709190056357,-0.015139793289504842,-0.015262235911067758,-0.026479527857782705,0.002825419658021135,-0.023840036806624866,-0.008614732851722913,0.016775821384647074,0.013285331434296348,-0.005641990526723228,0.01480060803421395,-0.002629988355723969,0.00619289774543186,0.0027433899338570635,-0.008242092592237531,0.007142173360411384,0.021182251479240282,0.03748454561299675,0.02193253700782829,-0.016796864682769846,0.03585286420490069,0.01661026492566873,-0.47885235399696857,1.0,0.04085028005577963,0.03586220120167097,-0.02210501758480293,-0.013596651465000454,-0.009402399752265263,0.07108336226857322,0.025530341796853966,0.004267162737153198,0.025416146611813347
div_game,-0.009581673433697587,-0.0061992827903006,-0.02730814906932558,-0.016340484260988136,0.01804637391493381,0.004970758886338082,-0.00499638665142009,0.01640462735979442,-0.022273268534905813,0.09497241662222008,,0.0033107306801429585,-0.00025777744578496926,2.5862625905192024e-18,3.736607875476212e-18,1.0099649313843093e-18,-0.010490383916795276,-0.0001734306727306052,-0.013743780600383969,-0.027362905129720408,-0.013665267838365903,0.00939194129742995,-0.019481920500716933,0.02337467333263026,4.039848046820767e-18,1.1176600730669328e-18,0.013484135781521205,0.010434773856220268,-0.0013970099779294716,0.030811647705455934,0.01552383230376312,-0.0398371816289103,-0.016012910815360035,0.019603912357842847,0.0014833172710206953,-0.013048732439777578,0.010775206374220803,9.117130380155852e-19,-3.434141867201258e-18,-3.7660386631208613e-19,9.14854542130554e-19,-0.0032300898652880316,-0.002268680233679894,0.023596882582249474,-0.039256070652732226,0.0035514194709502286,1.9470316883189033e-17,-0.07952757289689114,0.04085028005577963,1.0,-0.009710933769627124,-0.01858933969973558,-0.2247504006965783,-0.004369451001542906,0.22001264006110954,1.8345688519983855e-18,-0.08911243000978644,0.0004174988133548787
is_dome,0.00012402182569552306,0.004795799738213105,-0.047323945443477074,0.014878222286153998,-0.04648691233602602,-0.0348060727339044,0.01065039337899254,0.006262033116886383,-0.14383691445408273,-0.030963549767989314,,-0.055771889143922844,0.024274255818672482,4.8991855205439704e-20,1.1674810821560039e-20,2.1685137452909063e-18,-0.036201976004438204,-0.027581798895440216,-0.02742137689029826,-0.04560794130502227,0.0041853799763422695,-0.009541086392615269,-0.00036738930421735425,-0.034750195661162185,3.077490363884606e-18,2.1840926709213487e-18,-0.03228318053764244,-0.03756929452570432,-0.026258008590374287,-0.024058620496701547,0.008237576445329384,0.02395033195844295,0.012907747567009761,-0.011207232964627441,0.02370773436957893,0.02029254616151672,-0.006090353025103788,3.638817991953702e-18,-2.6792520494982546e-18,6.752515310867514e-19,-1.1903778325864436e-18,2.208529611978634e-05,0.03154229686508043,-0.013262846667759065,0.03329012418781409,-0.02725039811653972,1.5639333624211056e-17,-0.03929391545411813,0.03586220120167097,-0.009710933769627124,1.0,-0.7043896468903807,0.054176462863057356,-0.17638263690977285,-0.03474128153219813,-2.894894281158056e-18,0.20516089214399275,-0.00029814202562390105
