game_id,season,week,team,opponent,is_home,model_prob,ci_lo,ci_hi,market_prob_devig,overround,edge,ev_dollars,team_moneyline,qualifies,stake,confidence_label
2025_18_ARI_LA,2025,18,ARI,LA,False,0.15830897218120207,0.11385457268314884,0.2068419160229708,0.09003831417624536,1.0421455938697317,0.06827065800495671,4.247807496308187,800,True,10.0,moderate edge
2025_18_ARI_LA,2025,18,LA,ARI,True,0.8456965585138383,0.7829686762515531,0.893550758433527,0.9099616858237548,1.0421455938697317,-0.06426512730991651,-0.9165925196661823,-1350,False,0.0,no edge
2025_18_BAL_PIT,2025,18,BAL,PIT,False,0.6652199456210974,0.5781804066605842,0.7381799833307771,0.6707152496626181,1.0431848852901484,-0.0054953040415206544,-0.3912674521397035,-225,False,0.0,no edge
2025_18_BAL_PIT,2025,18,PIT,BAL,True,0.329061770792118,0.2743074901985497,0.3835204354315639,0.329284750337382,1.0431848852901484,-0.00022297954526401265,-0.6217395324246375,185,False,0.0,no edge
2025_18_CAR_TB,2025,18,CAR,TB,False,0.41157578644747256,0.3262328755814831,0.48091033727946714,0.4134697357203777,1.0426257459505541,-0.0018939492729051488,-0.5337569117081324,130,False,0.0,no edge
2025_18_CAR_TB,2025,18,TB,CAR,True,0.6026144883733741,0.5331233087328768,0.6774474884329104,0.5865302642796267,1.0426257459505541,0.016084224093747324,-0.08601970740578224,-155,False,0.0,no edge
2025_18_CLE_CIN,2025,18,CIN,CLE,True,0.8243073947153942,0.7591911404735134,0.8692523788949509,0.7987987987987988,1.042042042042042,0.025508595916595378,0.05473855092403945,-455,False,0.0,no edge
2025_18_CLE_CIN,2025,18,CLE,CIN,False,0.187841142102509,0.1335860380843753,0.26487626463507924,0.2012012012012011,1.042042042042042,-0.013360059098692117,-1.547148605387095,350,False,0.0,no edge
2025_18_DAL_NYG,2025,18,DAL,NYG,False,0.6304924184822585,0.5530185894054043,0.7044645066670691,0.6036967418546374,1.0407268170426065,0.026795676627621057,0.10307128411329769,-166,False,0.0,no edge
2025_18_DAL_NYG,2025,18,NYG,DAL,True,0.4064651572359408,0.3384419102323052,0.4917864153457155,0.3963032581453645,1.0407268170426065,0.010161899090576298,-0.24483622633742108,140,False,0.0,no edge
2025_18_DET_CHI,2025,18,CHI,DET,True,0.6583716634671427,0.5824128798608282,0.7194595047240131,0.6214285714285718,1.042857142857143,0.036943092038570935,0.24133698726666442,-180,False,0.0,no edge
2025_18_DET_CHI,2025,18,DET,CHI,False,0.34244395520984505,0.283502569607824,0.4020643758045102,0.3785714285714291,1.042857142857143,-0.03612747336158406,-1.438901119753874,150,False,0.0,no edge
2025_18_GB_MIN,2025,18,GB,MIN,False,0.2737101493146158,0.18541992796899898,0.3817271163439657,0.1543859649122807,1.0421052631578949,0.11932418440233508,5.6014785109331005,470,True,10.0,strong edge
2025_18_GB_MIN,2025,18,MIN,GB,True,0.7431790990749083,0.6650982970304652,0.8252538761685188,0.8456140350877194,1.0421052631578949,-0.10243493601281106,-1.4248565491356742,-650,False,0.0,no edge
2025_18_IND_HOU,2025,18,HOU,IND,True,0.7086378586449975,0.6232368775565083,0.7945647510588066,0.821259842519685,1.04251968503937,-0.11262198387468747,-1.5890646684191883,-535,False,0.0,no edge
2025_18_IND_HOU,2025,18,IND,HOU,False,0.22245143290815633,0.1789882543668718,0.27750791209980014,0.17874015748031502,1.04251968503937,0.04371127542784131,1.1225716454078176,400,True,10.0,slight edge
2025_18_KC_LV,2025,18,KC,LV,False,0.563220065767368,0.4873115926338487,0.6395878007561977,0.6707152496626181,1.0431848852901484,-0.10749518389525003,-1.8645990500269063,-225,False,0.0,no edge
2025_18_KC_LV,2025,18,LV,KC,True,0.4198755771901781,0.32557958604469517,0.5138053920255495,0.329284750337382,1.0431848852901484,0.09059082685279607,1.9664539499200755,185,False,0.0,no edge
2025_18_LAC_DEN,2025,18,DEN,LAC,True,0.7853375254304354,0.7030685850009016,0.8564798423423627,0.9205882352941176,1.0411764705882354,-0.13525070986368215,-1.6557887923016237,-1600,False,0.0,no edge
2025_18_LAC_DEN,2025,18,LAC,DEN,False,0.1772537583586348,0.1204989429435605,0.24916344702920107,0.0794117647058824,1.0411764705882354,0.0978419936527524,7.725375835863479,900,True,10.0,moderate edge
