game_id,season,week,team,opponent,is_home,model_prob,ci_lo,ci_hi,market_prob_devig,overround,edge,ev_dollars,team_moneyline,qualifies,stake,confidence_label
2025_15_ARI_HOU,2025,15,ARI,HOU,False,0.29421096138086456,0.20947175262399031,0.38305034742346494,0.1590556073314693,1.0422491456974214,0.13515535404939524,6.328708356637982,455,True,10.0,strong edge
2025_15_ARI_HOU,2025,15,HOU,ARI,True,0.7183547990815117,0.650890858455574,0.7988667543610453,0.8409443926685305,1.0422491456974214,-0.12258959358701882,-1.667084330654465,-625,False,0.0,no edge
2025_15_ATL_TB,2025,15,ATL,TB,False,0.33602803913467033,0.2653276604730772,0.4366884451293488,0.2861212861212861,1.0431420431420433,0.04990675301338421,0.9209112718767862,225,False,0.0,no edge
2025_15_ATL_TB,2025,15,TB,ATL,True,0.6629217781288521,0.565849495101491,0.7556636312749824,0.7138787138787139,1.0431420431420433,-0.05095693574986182,-0.9861715060177665,-278,False,0.0,no edge
2025_15_BAL_CIN,2025,15,BAL,CIN,False,0.5694529468709574,0.4867393192190659,0.6515427435202795,0.5972958985638516,1.042049424246345,-0.02784295169289419,-0.7903288839388374,-162,False,0.0,no edge
2025_15_BAL_CIN,2025,15,CIN,BAL,True,0.4164854564191959,0.33898200817781676,0.4919970191513101,0.40270410143615115,1.042049424246345,0.013781354983044725,-0.1709432285069754,136,False,0.0,no edge
2025_15_BUF_NE,2025,15,BUF,NE,False,0.6462107557259299,0.565855744278723,0.7174327059477066,0.5661157024793416,1.0413223140495869,0.08009505324658828,1.0128875271602134,-142,False,0.0,no edge
2025_15_BUF_NE,2025,15,NE,BUF,True,0.36969693023691136,0.3009927071013105,0.43791764516680487,0.43388429752066476,1.0413223140495869,-0.0641873672837534,-1.8666675347879504,120,False,0.0,no edge
2025_15_CAR_NO,2025,15,CAR,NO,False,0.6340060956592763,0.5539594990246292,0.6911255489214649,0.5751728110599106,1.0432027649769586,0.058833284599365765,0.6238859272635491,-148,False,0.0,no edge
2025_15_CAR_NO,2025,15,NO,CAR,True,0.3897301128929142,0.3303884085348003,0.4701086251268232,0.4248271889400958,1.0432027649769586,-0.0350970760471816,-1.2700454711987206,124,False,0.0,no edge
2025_15_CLE_CHI,2025,15,CHI,CLE,True,0.7066231282901496,0.6128547923706111,0.7860873749503329,0.7681545636242377,1.0426382411725517,-0.061531435334088114,-1.0494403749914387,-375,False,0.0,no edge
2025_15_CLE_CHI,2025,15,CLE,CHI,False,0.29568593386942466,0.21576525062080643,0.3700236002107448,0.23184543637571006,1.0426382411725517,0.06384049749371459,1.6795943878422745,295,False,0.0,no edge
2025_15_DET_LA,2025,15,DET,LA,False,0.3372975031752396,0.2756890694006723,0.4043936224546701,0.3115942028985507,1.0434782608695652,0.02570330027668888,0.11892509525718875,200,False,0.0,no edge
