game_id,season,week,team,opponent,is_home,model_prob,ci_lo,ci_hi,market_prob_devig,overround,edge,ev_dollars,team_moneyline,qualifies,stake,confidence_label
2025_02_ATL_MIN,2025,2,ATL,MIN,False,0.3092177819070307,0.22807128666325183,0.3892072135230098,0.3785714285714291,1.042857142857143,-0.06935364666439842,-2.269555452324232,150,False,0.0,no edge
2025_02_ATL_MIN,2025,2,MIN,ATL,True,0.6503921379266352,0.5370416804189783,0.7569250924086345,0.6214285714285718,1.042857142857143,0.02896356649806342,0.1172110344143249,-180,False,0.0,no edge
2025_02_BUF_NYJ,2025,2,BUF,NYJ,False,0.729806290221872,0.6013771630285946,0.8084115985583613,0.7225411404515883,1.0420972062763108,0.0072651497702836965,-0.18536368322310004,-290,False,0.0,no edge
2025_02_BUF_NYJ,2025,2,NYJ,BUF,True,0.2933605142288151,0.2203568722180627,0.37743433621442823,0.27745885954841176,1.0420972062763108,0.015901654680403332,-0.17242277333469413,235,False,0.0,no edge
2025_02_CAR_ARI,2025,2,ARI,CAR,True,0.692015467957448,0.594485100839546,0.7973078889125231,0.735191637630662,1.0418118466898956,-0.04317616967321403,-0.8475373592724629,-310,False,0.0,no edge
2025_02_CAR_ARI,2025,2,CAR,ARI,False,0.2745960492708886,0.19811445833903268,0.3679671709204199,0.264808362369338,1.0418118466898956,0.009787686901550574,-0.38913827551889923,250,False,0.0,no edge
2025_02_CHI_DET,2025,2,CHI,DET,False,0.28607507029157336,0.20710844555015737,0.3840085514081974,0.2913851351351351,1.0422297297297298,-0.005310064843561724,-0.8455977506696533,220,False,0.0,no edge
2025_02_CHI_DET,2025,2,DET,CHI,True,0.6963017448348015,0.598706294824757,0.7738698669281118,0.7086148648648648,1.0422297297297298,-0.012313120030063351,-0.45808720041198114,-270,False,0.0,no edge
2025_02_CLE_BAL,2025,2,BAL,CLE,True,0.795064540184825,0.7052600076074037,0.8580898174566902,0.8785714285714217,1.042857142857143,-0.0835068883865967,-1.1659495535019446,-900,False,0.0,no edge
2025_02_CLE_BAL,2025,2,CLE,BAL,False,0.18890383380366532,0.11416600628835281,0.27122577328179764,0.12142857142852899,1.042857142857143,0.06747526237513633,3.223268366256571,600,False,0.0,no edge
2025_02_DEN_IND,2025,2,DEN,IND,False,0.4953471034578849,0.3989531196995236,0.5816911299063213,0.5445134575569403,1.041407867494824,-0.04916635409905534,-1.2361666311297292,-130,False,0.0,no edge
2025_02_DEN_IND,2025,2,IND,DEN,True,0.46987727125177176,0.3313296262746312,0.604548652334183,0.45548654244306935,1.041407867494824,0.014390728808702402,-0.13257730371279308,110,False,0.0,no edge
2025_02_JAX_CIN,2025,2,CIN,JAX,True,0.6116113720656259,0.5404487787224332,0.6797013117147621,0.636459430979979,1.042149631190727,-0.024848058914353155,-0.6984103831686057,-192,False,0.0,no edge
2025_02_JAX_CIN,2025,2,JAX,CIN,False,0.37540235265114236,0.28681141204482524,0.45771005380982893,0.36354056902002124,1.042149631190727,0.011861783631121114,-0.23953883107029927,160,False,0.0,no edge
2025_02_LAC_LV,2025,2,LAC,LV,False,0.6283803405940199,0.5271408472567284,0.737621668743849,0.6428208257067318,1.043217408989221,-0.014440485112711898,-0.5425585102516184,-198,False,0.0,no edge
2025_02_LAC_LV,2025,2,LV,LAC,True,0.36252438036514106,0.27777638022047363,0.4513018879528172,0.35717917429326823,1.043217408989221,0.005345206071872832,-0.42935635836027775,164,False,0.0,no edge
2025_02_LA_TEN,2025,2,LA,TEN,False,0.6498828318764699,0.5489660838892948,0.7339024318442751,0.6932084309133489,1.0421545667447307,-0.04332559903687905,-0.9016403537294222,-250,False,0.0,no edge
2025_02_LA_TEN,2025,2,TEN,LA,True,0.3651950864249988,0.27644062175576384,0.4630153525938344,0.30679156908665106,1.0421545667447307,0.058403517338347755,1.1384501359624641,205,False,0.0,no edge
2025_02_NE_MIA,2025,2,MIA,NE,True,0.5360881162978608,0.41630714750040826,0.6581670202663114,0.5338753387533938,1.043360433604336,0.002212777544467026,-0.35041390663850613,-125,False,0.0,no edge
2025_02_NE_MIA,2025,2,NE,MIA,False,0.45784041910188966,0.36693579735760323,0.5550293967366949,0.4661246612466195,1.043360433604336,-0.008284242144729836,-0.6142714084112626,105,False,0.0,no edge
2025_02_NYG_DAL,2025,2,DAL,NYG,True,0.7411083331191304,0.6814728782369419,0.8060179314278985,0.6825794804934309,1.0431250626817772,0.05852885262569951,0.5249838905153816,-238,False,0.0,no edge
2025_02_NYG_DAL,2025,2,NYG,DAL,False,0.2625450067928542,0.1920754506583929,0.3269864980586771,0.3174205195065689,1.0431250626817772,-0.054875512713714714,-2.2549222996108016,195,False,0.0,no edge
2025_02_PHI_KC,2025,2,KC,PHI,True,0.5005021119546411,0.3584856408181255,0.6089211388480116,0.4727499777004811,1.0445990545000448,0.02775213425416001,0.11014266148375018,102,False,0.0,no edge
2025_02_PHI_KC,2025,2,PHI,KC,False,0.5831159266100048,0.48853803038372795,0.6683185597442592,0.5272500222995348,1.0445990545000448,0.055865904310470005,0.6107980088050065,-122,False,0.0,no edge
2025_02_SEA_PIT,2025,2,PIT,SEA,True,0.593087091105157,0.49394007831926046,0.6733570593527386,0.636459430979979,1.042149631190727,-0.04337233987482203,-0.9801338227757364,-192,False,0.0,no edge
2025_02_SEA_PIT,2025,2,SEA,PIT,False,0.4605752406757687,0.36992234900916077,0.5521379598493011,0.36354056902002124,1.042149631190727,0.09703467165574747,1.9749562575699864,160,False,0.0,no edge
2025_02_SF_NO,2025,2,NO,SF,True,0.30212031376651144,0.21089218934947812,0.40659312973374484,0.3963032581453645,1.0407268170426065,-0.09418294437885305,-2.749112469603726,140,False,0.0,no edge
2025_02_SF_NO,2025,2,SF,NO,False,0.6615377297405991,0.5581030554846019,0.7725923327038468,0.6036967418546374,1.0407268170426065,0.0578409878859617,0.6005443440361056,-166,False,0.0,no edge
2025_02_TB_HOU,2025,2,HOU,TB,True,0.5745623859070943,0.4744557269270685,0.6599752716658365,0.5535891827401113,1.0417578047325513,0.020973203166983034,0.001641532456825523,-135,False,0.0,no edge
2025_02_TB_HOU,2025,2,TB,HOU,False,0.3739906044668867,0.2927818107915178,0.480674745346355,0.44641081725989734,1.0417578047325513,-0.07242021279301064,-1.9966010644086252,114,False,0.0,no edge
2025_02_WAS_GB,2025,2,GB,WAS,True,0.6083571981530328,0.5323513970172682,0.6842097333404441,0.6277110098079848,1.0428235944191186,-0.01935381165495198,-0.6280107311559813,-185,False,0.0,no edge
2025_02_WAS_GB,2025,2,WAS,GB,False,0.35195738401618015,0.2738716375635672,0.4236227138341619,0.3722889901920158,1.0428235944191186,-0.020331606175835626,-1.0602824459890234,154,False,0.0,no edge
