game_id,season,week,team,opponent,is_home,model_prob,ci_lo,ci_hi,market_prob_devig,overround,edge,ev_dollars,team_moneyline,qualifies,stake,confidence_label
2025_10_ARI_SEA,2025,10,ARI,SEA,False,0.2699458030985472,0.208113776398974,0.33506262050172736,0.24877149877149526,1.042997542997543,0.021174304327051946,-0.012005285353753337,270,False,0.0,no edge
2025_10_ARI_SEA,2025,10,SEA,ARI,True,0.7001260934520108,0.6253578806638618,0.771901798492095,0.7512285012284999,1.042997542997543,-0.05110240777648911,-0.9395446729739771,-340,False,0.0,no edge
2025_10_ATL_IND,2025,10,ATL,IND,False,0.2574043640702774,0.203175552303533,0.32311752363875973,0.264808362369338,1.0418118466898956,-0.007403998299060632,-0.9908472575402909,250,False,0.0,no edge
2025_10_ATL_IND,2025,10,IND,ATL,True,0.7425313113270235,0.6752962298005013,0.8017466811256194,0.735191637630662,1.0418118466898956,0.0073396736963615705,-0.17942459212646344,-310,False,0.0,no edge
2025_10_BAL_MIN,2025,10,BAL,MIN,False,0.6496007688366991,0.5623554333232575,0.7121168469999396,0.6760710553814002,1.0417972831765936,-0.02647028654470107,-0.6796411427777951,-230,False,0.0,no edge
2025_10_BAL_MIN,2025,10,MIN,BAL,True,0.34519940328706283,0.2797032577880905,0.42175253589603,0.32392894461859983,1.0417972831765936,0.021270458668463,0.010782695324822456,190,False,0.0,no edge
2025_10_BUF_MIA,2025,10,BUF,MIA,False,0.7926234187865235,0.7259900487803727,0.8477724261514347,0.7987987987987988,1.042042042042042,-0.0061753800122752445,-0.33173632029625044,-455,False,0.0,no edge
2025_10_BUF_MIA,2025,10,MIA,BUF,True,0.20015033610824473,0.14772688200273876,0.2567502318244198,0.2012012012012011,1.042042042042042,-0.0010508650929563768,-0.9932348751289872,350,False,0.0,no edge
2025_10_CLE_NYJ,2025,10,CLE,NYJ,False,0.5905699065948617,0.5052778880231137,0.6847311147561864,0.5445134575569403,1.041407867494824,0.0460564490379215,0.44854450129370704,-130,False,0.0,no edge
2025_10_CLE_NYJ,2025,10,NYJ,CLE,True,0.40223306411248033,0.2953311845844737,0.4827794519069298,0.45548654244306935,1.041407867494824,-0.05325347833058902,-1.553105653637913,110,False,0.0,no edge
2025_10_DET_WAS,2025,10,DET,WAS,False,0.7404393345936839,0.6804264059285755,0.7935523581728277,0.7987987987987988,1.042042042042042,-0.05835946420511484,-0.9682674571539642,-455,False,0.0,no edge
2025_10_DET_WAS,2025,10,WAS,DET,True,0.22463467824084912,0.1640219076754406,0.29660736938557114,0.2012012012012011,1.042042042042042,0.023433477039648015,0.10856052083821144,350,False,0.0,no edge
2025_10_JAX_HOU,2025,10,HOU,JAX,True,0.3826731298643681,0.3075631636411496,0.45217840339343796,0.4886557005105048,1.0470788428814521,-0.1059825706461367,-2.5287627026480517,-105,False,0.0,no edge
2025_10_JAX_HOU,2025,10,JAX,HOU,False,0.5856373218146573,0.5081671827319033,0.6398191449494834,0.5113442994895173,1.0470788428814521,0.07429302232514001,0.9488716687088106,-115,False,0.0,no edge
2025_10_LA_SF,2025,10,LA,SF,False,0.6805698770207335,0.608838923656255,0.7435270356805478,0.6990448729500811,1.0432510362227427,-0.01847499592934765,-0.5564334894022251,-258,False,0.0,no edge
2025_10_LA_SF,2025,10,SF,LA,True,0.3569350120880287,0.275695856669044,0.4197910295527824,0.30095512704991895,1.0432510362227427,0.055979885038109745,1.0649853747288898,210,False,0.0,no edge
2025_10_LV_DEN,2025,10,DEN,LV,True,0.6816450539648952,0.5908078349271506,0.7586409990399758,0.8125,1.0416666666666667,-0.13085494603510484,-1.820259352421258,-500,False,0.0,no edge
2025_10_LV_DEN,2025,10,LV,DEN,False,0.24497617159921384,0.17924324604766181,0.31623195299712425,0.18749999999999992,1.0416666666666667,0.05747617159921392,1.7588562367622638,380,False,0.0,no edge
2025_10_NE_TB,2025,10,NE,TB,False,0.4773197570761779,0.39114463862365023,0.5597863294984342,0.4248271889400958,1.0432027649769586,0.05249256813608211,0.6919625585063862,124,False,0.0,no edge
2025_10_NE_TB,2025,10,TB,NE,True,0.5500644018291576,0.47654105088559123,0.6251123498558104,0.5751728110599106,1.0432027649769586,-0.02510840923075297,-0.7827046179979003,-148,False,0.0,no edge
2025_10_NO_CAR,2025,10,CAR,NO,True,0.6973580137033649,0.630143693688355,0.7485935070549642,0.6884057971014494,1.0434782608695652,0.008952216601915475,-0.18006062336077955,-245,False,0.0,no edge
